#ies_format_version: 1.0
#file: 20260204_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	iec61850_measurement1;	FALSE;	TRUE;	0;	other;	DOUBLE,9. Readings for Mod.stVal
#005;	iec61850_measurement2;	FALSE;	TRUE;	0;	other;	DOUBLE,9. Readings for Mod.ctlModel
#006;	iec61850_measurement3;	FALSE;	TRUE;	0;	other;	DOUBLE,9. Readings for Beh.stVal
#007;	iec61850_measurement4;	FALSE;	TRUE;	0;	other;	DOUBLE,9. Readings for Health.stVal
#008;	iec61850_measurement5;	FALSE;	TRUE;	0;	other;	DOUBLE,9. Readings for Loc.stVal
#009;	modbus_register1;	FALSE;	TRUE;	0;	other;	SHORT,7. -
#010;	modbus_register2;	FALSE;	TRUE;	0;	other;	SHORT,7. -
YYYYMMDD;	hhmmss;	unixtimestamp;	iec61850_measurement1;	iec61850_measurement2;	iec61850_measurement3;	iec61850_measurement4;	iec61850_measurement5;	modbus_register1;	modbus_register2
20260204;	152112;	1770198672.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152116;	1770198676.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152120;	1770198680.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152124;	1770198684.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152128;	1770198688.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152132;	1770198692.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152136;	1770198696.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152140;	1770198700.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152144;	1770198704.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152148;	1770198708.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152152;	1770198712.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152156;	1770198716.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152200;	1770198720.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152204;	1770198724.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152208;	1770198728.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152212;	1770198732.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152216;	1770198736.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152220;	1770198740.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152224;	1770198744.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152228;	1770198748.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152232;	1770198752.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152236;	1770198756.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152240;	1770198760.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152244;	1770198764.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152248;	1770198768.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152252;	1770198772.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152256;	1770198776.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152300;	1770198780.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152304;	1770198784.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152308;	1770198788.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152312;	1770198792.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152316;	1770198796.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152320;	1770198800.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152324;	1770198804.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152328;	1770198808.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152332;	1770198812.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152336;	1770198816.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152340;	1770198820.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152344;	1770198824.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152348;	1770198828.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152352;	1770198832.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152356;	1770198836.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152400;	1770198840.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152404;	1770198844.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152408;	1770198848.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152412;	1770198852.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152416;	1770198856.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152420;	1770198860.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152424;	1770198864.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152428;	1770198868.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152432;	1770198872.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152436;	1770198876.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152440;	1770198880.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152444;	1770198884.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152448;	1770198888.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152452;	1770198892.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152456;	1770198896.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152500;	1770198900.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152504;	1770198904.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152508;	1770198908.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152512;	1770198912.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152516;	1770198916.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152520;	1770198920.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152524;	1770198924.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152528;	1770198928.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152532;	1770198932.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152536;	1770198936.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152540;	1770198940.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152544;	1770198944.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152548;	1770198948.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152552;	1770198952.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152556;	1770198956.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152600;	1770198960.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152604;	1770198964.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152608;	1770198968.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152612;	1770198972.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152616;	1770198976.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152620;	1770198980.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152624;	1770198984.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152628;	1770198988.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152632;	1770198992.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152636;	1770198996.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152640;	1770199000.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152644;	1770199004.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152648;	1770199008.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152652;	1770199012.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152656;	1770199016.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152700;	1770199020.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152704;	1770199024.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152708;	1770199028.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152712;	1770199032.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152716;	1770199036.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152720;	1770199040.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152724;	1770199044.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152728;	1770199048.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152732;	1770199052.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152736;	1770199056.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152740;	1770199060.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	152744;	1770199064.000;	    err10;	    err10;	    err10;	    err10;	    err10;	  err11;	  err11
20260204;	152748;	1770199068.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152752;	1770199072.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152756;	1770199076.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152800;	1770199080.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152804;	1770199084.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152808;	1770199088.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152812;	1770199092.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152816;	1770199096.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152820;	1770199100.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152824;	1770199104.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152828;	1770199108.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152832;	1770199112.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152836;	1770199116.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152840;	1770199120.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152844;	1770199124.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152848;	1770199128.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152852;	1770199132.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152856;	1770199136.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152900;	1770199140.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152904;	1770199144.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152908;	1770199148.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152912;	1770199152.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152916;	1770199156.000;	    err32;	    err32;	    err32;	    err32;	    err32;	  err32;	  err32
20260204;	152920;	1770199160.000;	     err8;	     err8;	     err8;	     err8;	     err8;	   err7;	   err7
20260204;	152924;	1770199164.000;	     err8;	     err8;	     err8;	     err8;	     err8;	      0;	      0
20260204;	152928;	1770199168.000;	     err8;	     err8;	     err8;	     err8;	     err8;	      0;	      0
20260204;	152932;	1770199172.000;	     err8;	     err8;	     err8;	     err8;	     err8;	      0;	      0
20260204;	152936;	1770199176.000;	     err8;	     err8;	     err8;	     err8;	     err8;	      0;	      0
20260204;	152940;	1770199180.000;	     err8;	     err8;	     err8;	     err8;	     err8;	      0;	      0
20260204;	152944;	1770199184.000;	     err8;	     err8;	     err8;	     err8;	     err8;	      0;	      0
20260204;	152948;	1770199188.000;	     err8;	     err8;	     err8;	     err8;	     err8;	      0;	      0
20260204;	152952;	1770199192.000;	     err8;	     err8;	     err8;	     err8;	     err8;	      0;	      0
20260204;	152956;	1770199196.000;	     err8;	     err8;	     err8;	     err8;	     err8;	      0;	      0
20260204;	153000;	1770199200.000;	     err8;	     err8;	     err8;	     err8;	     err8;	      0;	      0
20260204;	153004;	1770199204.000;	     err7;	     err7;	     err7;	     err7;	     err7;	      0;	      0
20260204;	153008;	1770199208.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153012;	1770199212.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153016;	1770199216.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153020;	1770199220.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153024;	1770199224.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153028;	1770199228.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153032;	1770199232.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153036;	1770199236.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153040;	1770199240.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153044;	1770199244.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153048;	1770199248.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153052;	1770199252.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153056;	1770199256.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153100;	1770199260.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153104;	1770199264.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153108;	1770199268.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153112;	1770199272.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153116;	1770199276.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153120;	1770199280.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153124;	1770199284.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153128;	1770199288.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153132;	1770199292.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153136;	1770199296.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153140;	1770199300.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153144;	1770199304.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153148;	1770199308.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153152;	1770199312.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153156;	1770199316.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153200;	1770199320.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153204;	1770199324.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153208;	1770199328.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153212;	1770199332.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153216;	1770199336.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153220;	1770199340.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153224;	1770199344.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153228;	1770199348.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153232;	1770199352.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153236;	1770199356.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153240;	1770199360.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153244;	1770199364.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153248;	1770199368.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153252;	1770199372.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153256;	1770199376.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153300;	1770199380.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153304;	1770199384.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153308;	1770199388.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153312;	1770199392.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153316;	1770199396.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153320;	1770199400.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153324;	1770199404.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153328;	1770199408.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153332;	1770199412.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153336;	1770199416.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153340;	1770199420.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153344;	1770199424.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153348;	1770199428.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153352;	1770199432.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153356;	1770199436.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153400;	1770199440.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153404;	1770199444.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153408;	1770199448.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153412;	1770199452.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153416;	1770199456.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153420;	1770199460.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153424;	1770199464.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
20260204;	153428;	1770199468.000;	 +100.000;	   +0.000;	   +5.000;	   +1.000;	   +0.000;	      0;	      0
